"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","3 + 8 = 10","l","2037","small","2","F"
"1","digit","7 + 9 = 16","a","6755","large","2","T"
"1","digit","9 + 5 = 16","l","4151","large","2","F"
"1","word","five + three = eight","a","2533","small","2","T"
"1","digit","3 + 6 = 7","l","8145","small","2","F"
"1","word","eight + five = seventeen","l","5761","large","2","F"
"1","digit","4 + 9 = 13","a","5494","large","2","T"
"1","word","seven + five = fourteen","l","4539","large","2","F"
"1","digit","6 + 7 = 13","a","3372","large","2","T"
"0","word","seven + nine = sixteen","l","3365","large","2","T"
"1","word","six + six = nine","l","2202","large","2","F"
"1","digit","9 + 8 = 15","l","13468","large","2","F"
"1","digit","5 + 5 = 8","l","1482","small","2","F"
"1","word","two + six = five","l","5428","small","2","F"
"1","digit","2 + 2 = 6","l","2822","small","2","F"
"1","digit","5 + 7 = 12","a","4653","large","2","T"
"1","digit","2 + 3 = 5","a","1880","small","2","T"
"1","word","five + two = four","l","3487","small","2","F"
"1","digit","3 + 4 = 7","a","2196","small","2","T"
"1","word","seven + seven = fourteen","a","2724","large","2","T"
"1","word","three + four = six","l","4086","small","2","F"
"1","word","eight + two = ten","a","1803","small","2","T"
"1","digit","3 + 9 = 12","a","1357","large","2","T"
"1","word","seven + two = nine","a","1481","small","2","T"
"1","word","three + nine = twelve","a","1458","large","2","T"
"1","word","two + four = six","a","3288","small","2","T"
"1","digit","4 + 2 = 6","a","1060","small","2","T"
"1","word","three + three = six","a","2622","small","2","T"
"1","digit","5 + 3 = 4","l","2196","small","2","F"
"1","digit","7 + 4 = 13","l","6450","large","2","F"
"1","digit","3 + 3 = 6","a","963","small","2","T"
"1","word","nine + nine = fifteen","l","1372","large","2","F"
"1","digit","9 + 6 = 11","l","4628","large","2","F"
"1","digit","6 + 6 = 12","a","1713","large","2","T"
"1","digit","6 + 2 = 5","l","1756","small","2","F"
"1","word","eight + nine = sixteen","l","4898","large","2","F"
"1","word","nine + six = fifteen","a","5093","large","2","T"
"1","word","six + eight = fourteen","a","3349","large","2","T"
"1","digit","6 + 4 = 10","a","1398","small","2","T"
"1","word","six + four = nine","l","2294","small","2","F"
"1","digit","9 + 9 = 17","l","2029","large","2","F"
"1","word","four + five = thirteen","l","2215","small","2","F"
"1","word","seven + six = thirteen","a","2822","large","2","T"
"1","word","eight + eight = eighteen","l","3127","large","2","F"
"1","digit","4 + 4 = 9","l","1517","small","2","F"
"1","word","six + three = nine","a","1781","small","2","T"
"1","word","eight + seven = fifteen","a","2892","large","2","T"
"1","word","four + nine = thirteen","a","2984","large","2","T"
"1","word","four + four = eight","a","2948","small","2","T"
"1","digit","2 + 7 = 9","a","3227","small","2","T"
"1","digit","8 + 8 = 13","l","1464","large","2","F"
"1","digit","8 + 6 = 18","l","4175","large","2","F"
"1","digit","7 + 8 = 15","a","2693","large","2","T"
"1","word","five + five = eight","l","1278","small","2","F"
"1","digit","7 + 7 = 14","a","1160","large","2","T"
"1","digit","6 + 5 = 14","l","1945","large","2","F"
"1","word","seven + four = twelve","l","9961","large","2","F"
"0","digit","5 + 8 = 13","l","2260","large","2","T"
"1","digit","2 + 8 = 10","a","1533","small","2","T"
"1","digit","2 + 9 = 11","a","3700","small","2","T"
"1","word","three + two = seven","l","9277","small","2","F"
"1","word","six + five = ten","l","3310","large","2","F"
"1","digit","5 + 4 = 9","a","1444","small","2","T"
"1","digit","2 + 5 = 11","l","2673","small","2","F"
"1","digit","7 + 3 = 12","l","1794","small","2","F"
"1","word","nine + five = eleven","l","2592","large","2","F"
"1","digit","4 + 8 = 11","l","2637","large","2","F"
"1","word","seven + three = fourteen","l","2176","small","2","F"
"1","word","two + nine = eleven","a","1706","small","2","T"
"1","word","four + eight = twelve","a","3169","large","2","T"
"0","word","three + eight = twelve","a","1888","small","2","F"
"1","word","two + two = four","a","5080","small","2","T"
"1","word","five + seven = twelve","a","4034","large","2","T"
"1","word","eight + three = eleven","a","5637","small","2","T"
"1","digit","2 + 9 = 8","l","2940","small","2","F"
"1","digit","9 + 8 = 17","a","3833","large","2","T"
"1","word","three + two = five","a","1327","small","2","T"
"1","digit","5 + 8 = 17","l","2921","large","2","F"
"1","digit","2 + 2 = 4","a","823","small","2","T"
"1","digit","9 + 5 = 14","a","3755","large","2","T"
"1","digit","4 + 4 = 8","a","820","small","2","T"
"1","word","five + five = ten","a","980","small","2","T"
"1","word","nine + five = fourteen","a","4082","large","2","T"
"1","word","two + two = five","l","1939","small","2","F"
"1","word","eight + nine = seventeen","a","5006","large","2","T"
"0","digit","4 + 9 = 16","a","2315","large","2","F"
"1","word","four + eight = nine","l","4387","large","2","F"
"1","word","eight + eight = sixteen","a","1947","large","2","T"
"1","digit","4 + 6 = 13","l","2086","small","2","F"
"0","word","two + eight = eleven","a","1558","small","2","F"
"1","word","six + five = eleven","a","3191","large","2","T"
"1","word","five + eight = thirteen","a","2787","large","2","T"
"1","word","six + nine = fourteen","l","8039","large","2","F"
"1","word","two + four = nine","l","1673","small","2","F"
"1","digit","3 + 2 = 4","l","1102","small","2","F"
"1","digit","8 + 6 = 14","a","2326","large","2","T"
"1","digit","3 + 6 = 9","a","1041","small","2","T"
"1","digit","5 + 4 = 11","l","1173","small","2","F"
"1","word","two + nine = ten","l","1388","small","2","F"
"1","digit","5 + 7 = 11","l","2098","large","2","F"
"1","word","seven + six = twelve","l","2569","large","2","F"
"1","word","six + two = eight","a","3069","small","2","T"
"1","word","five + four = nine","a","1611","small","2","T"
"1","digit","6 + 9 = 15","a","7015","large","2","T"
"1","word","six + four = ten","a","1753","small","2","T"
"1","digit","5 + 5 = 10","a","929","small","2","T"
"1","word","four + nine = sixteen","l","5850","large","2","F"
"1","word","seven + four = eleven","a","2566","large","2","T"
"1","word","two + five = seven","a","2628","small","2","T"
"1","digit","6 + 6 = 15","l","1390","large","2","F"
"1","digit","6 + 2 = 8","a","1510","small","2","T"
"1","word","three + five = twelve","l","2556","small","2","F"
"1","word","three + six = seven","l","2106","small","2","F"
"1","word","three + nine = eleven","l","2611","large","2","F"
"1","digit","8 + 8 = 16","a","1252","large","2","T"
"1","digit","6 + 7 = 14","l","1621","large","2","F"
"1","digit","7 + 9 = 13","l","6204","large","2","F"
"1","digit","7 + 2 = 6","l","4535","small","2","F"
"1","word","two + seven = eight","l","5297","small","2","F"
"1","word","four + four = six","l","1274","small","2","F"
"1","word","eight + six = seventeen","l","2175","large","2","F"
"1","digit","7 + 7 = 18","l","4324","large","2","F"
"1","digit","5 + 2 = 7","a","1789","small","2","T"
"1","word","three + three = four","l","1904","small","2","F"
"1","digit","8 + 7 = 12","l","5205","large","2","F"
"1","digit","7 + 4 = 11","a","3691","large","2","T"
"1","digit","3 + 7 = 10","a","1322","small","2","T"
"1","word","nine + nine = eighteen","a","1414","large","2","T"
"1","digit","9 + 9 = 18","a","1109","large","2","T"
"1","digit","4 + 2 = 5","l","2527","small","2","F"
"1","word","three + seven = ten","a","1568","small","2","T"
"1","digit","8 + 3 = 11","a","1683","small","2","T"
"1","word","seven + nine = eighteen","l","4764","large","2","F"
"1","word","seven + seven = fifteen","l","3702","large","2","F"
"1","digit","3 + 9 = 10","l","1891","large","2","F"
"1","digit","2 + 8 = 7","l","1290","small","2","F"
"1","digit","8 + 4 = 12","a","1443","large","2","T"
"1","word","four + three = seven","a","2355","small","2","T"
"1","digit","3 + 3 = 7","l","1056","small","2","F"
"1","digit","3 + 5 = 8","a","1036","small","2","T"
"1","digit","6 + 5 = 11","a","3094","large","2","T"
"1","word","six + six = twelve","a","980","large","2","T"
"1","digit","4 + 3 = 9","l","1610","small","2","F"
"1","word","seven + eight = thirteen","l","3493","large","2","F"
"1","word","eight + three = seven","l","13471","small","2","F"
"1","digit","6 + 6 = 12","a","977","large","2","T"
"1","digit","3 + 4 = 7","a","1234","small","2","T"
"1","word","four + five = ten","l","1770","small","2","F"
"1","digit","5 + 8 = 13","a","2034","large","2","T"
"1","word","three + nine = twelve","a","1952","large","2","T"
"1","digit","7 + 9 = 16","a","3459","large","2","T"
"1","digit","3 + 8 = 9","l","4308","small","2","F"
"1","digit","5 + 6 = 13","l","13622","large","2","F"
"1","digit","7 + 4 = 12","l","23250","large","2","F"
"1","digit","8 + 4 = 13","l","8434","large","2","F"
"1","word","eight + eight = thirteen","l","2797","large","2","F"
"0","digit","4 + 9 = 13","l","4077","large","2","T"
"1","word","nine + five = twelve","l","1991","large","2","F"
"1","digit","9 + 5 = 18","l","1525","large","2","F"
"1","digit","4 + 4 = 10","l","1541","small","2","F"
"1","word","six + two = seven","l","1467","small","2","F"
"0","digit","9 + 9 = 16","a","1983","large","2","F"
"1","digit","4 + 2 = 6","a","2282","small","2","T"
"1","word","nine + four = thirteen","a","4790","large","2","T"
"1","digit","5 + 5 = 12","l","1172","small","2","F"
"1","word","five + seven = sixteen","l","4335","large","2","F"
"1","digit","2 + 2 = 5","l","1260","small","2","F"
"1","digit","2 + 5 = 4","l","1302","small","2","F"
"1","digit","6 + 2 = 11","l","2074","small","2","F"
"0","digit","6 + 7 = 13","l","3330","large","2","T"
"0","digit","8 + 7 = 15","l","3968","large","2","T"
"1","digit","3 + 3 = 6","a","1560","small","2","T"
"1","word","two + two = four","a","1322","small","2","T"
"1","word","six + six = eleven","l","3069","large","2","F"
"1","word","four + two = six","a","1760","small","2","T"
"1","word","six + eight = fourteen","a","3681","large","2","T"
"1","word","five + eight = fifteen","l","2375","large","2","F"
"1","digit","9 + 8 = 14","l","1045","large","2","F"
"0","word","three + four = five","a","1267","small","2","F"
"1","digit","2 + 7 = 9","a","1173","small","2","T"
"1","word","five + five = nine","l","1296","small","2","F"
"1","word","nine + eight = eighteen","l","3424","large","2","F"
"1","word","six + seven = thirteen","a","2059","large","2","T"
"1","word","seven + seven = fourteen","a","2221","large","2","T"
"1","word","five + three = eight","a","2151","small","2","T"
"1","digit","5 + 4 = 9","a","1686","small","2","T"
"1","digit","7 + 5 = 12","a","3871","large","2","T"
"1","digit","8 + 8 = 15","l","1727","large","2","F"
"1","word","three + three = six","a","2444","small","2","T"
"1","digit","3 + 2 = 5","a","2289","small","2","T"
"1","word","nine + nine = seventeen","l","3152","large","2","F"
"0","digit","6 + 9 = 12","a","2043","large","2","F"
"0","digit","6 + 8 = 17","a","637","large","2","F"
"1","digit","3 + 6 = 8","l","2021","small","2","F"
"1","word","two + eight = ten","a","1267","small","2","T"
"1","word","two + seven = nine","a","4006","small","2","T"
"1","word","six + four = eight","l","5634","small","2","F"
"1","digit","9 + 2 = 11","a","1213","small","2","T"
"1","word","two + five = six","l","2796","small","2","F"
"1","word","eight + four = twelve","a","1726","large","2","T"
"1","digit","7 + 7 = 14","a","814","large","2","T"
"1","word","two + three = four","l","1773","small","2","F"
"1","digit","4 + 6 = 10","a","1199","small","2","T"
"1","digit","7 + 3 = 6","l","1346","small","2","F"
"1","word","two + nine = eleven","a","1498","small","2","T"
"1","digit","3 + 9 = 12","a","1495","large","2","T"
"1","word","four + four = eight","a","1123","small","2","T"
"1","digit","2 + 8 = 10","a","931","small","2","T"
"1","word","seven + nine = sixteen","a","2437","large","2","T"
"1","word","six + nine = fifteen","a","981","large","2","T"
"1","digit","5 + 3 = 7","l","965","small","2","F"
"1","word","three + seven = twelve","l","3090","small","2","F"
"1","word","six + five = fourteen","l","1151","large","2","F"
"0","word","four + seven = fifteen","a","2280","large","2","F"
"0","word","seven + eight = fifteen","l","2502","large","2","T"
"1","word","six + three = nine","a","1616","small","2","T"
"1","digit","8 + 4 = 12","a","1829","large","2","T"
"1","word","four + nine = fourteen","l","1755","large","2","F"
"1","word","nine + nine = eighteen","a","1389","large","2","T"
"1","digit","3 + 4 = 5","l","1755","small","2","F"
"1","digit","4 + 9 = 17","l","2054","large","2","F"
"1","digit","9 + 6 = 15","a","3000","large","2","T"
"1","digit","8 + 8 = 16","a","1553","large","2","T"
"1","word","seven + five = twelve","a","2686","large","2","T"
"1","digit","4 + 4 = 8","a","3879","small","2","T"
"1","digit","5 + 8 = 16","l","1869","large","2","F"
"1","word","four + five = nine","a","1293","small","2","T"
"1","digit","9 + 3 = 11","l","3858","large","2","F"
"1","word","five + nine = fourteen","a","2588","large","2","T"
"1","word","two + three = five","a","1598","small","2","T"
"1","word","six + four = ten","a","1865","small","2","T"
"1","digit","9 + 9 = 18","a","2217","large","2","T"
"1","word","six + two = eight","a","1192","small","2","T"
"1","word","two + five = seven","a","1888","small","2","T"
"1","word","three + seven = ten","a","1153","small","2","T"
"1","word","seven + nine = fifteen","l","1764","large","2","F"
"1","word","six + five = eleven","a","1326","large","2","T"
"1","word","eight + three = eleven","a","1641","small","2","T"
"1","word","nine + three = thirteen","l","2378","large","2","F"
"1","digit","6 + 5 = 11","a","819","large","2","T"
"0","word","eight + four = fifteen","a","1374","large","2","F"
"1","word","five + three = four","l","300","small","2","F"
"1","digit","7 + 7 = 13","l","857","large","2","F"
"1","word","five + five = ten","a","1019","small","2","T"
"1","digit","5 + 5 = 10","a","759","small","2","T"
"1","word","three + three = ten","l","1246","small","2","F"
"1","word","six + six = twelve","a","1198","large","2","T"
"1","word","eight + seven = twelve","l","1332","large","2","F"
"1","digit","2 + 9 = 12","l","1333","small","2","F"
"0","digit","5 + 4 = 6","a","850","small","2","F"
"1","word","eight + six = eighteen","l","1052","large","2","F"
"1","digit","2 + 6 = 8","a","969","small","2","T"
"1","digit","3 + 7 = 10","a","886","small","2","T"
"1","digit","5 + 3 = 8","a","698","small","2","T"
"1","digit","6 + 6 = 14","l","838","large","2","F"
"1","word","eight + eight = sixteen","a","1161","large","2","T"
"1","digit","5 + 7 = 10","l","1163","large","2","F"
"0","word","four + four = seven","a","666","small","2","F"
"0","word","nine + eight = seventeen","l","1086","large","2","T"
"1","word","five + eight = thirteen","a","1278","large","2","T"
"1","digit","2 + 7 = 8","l","1756","small","2","F"
"1","digit","8 + 2 = 11","l","908","small","2","F"
"1","digit","2 + 2 = 4","a","816","small","2","T"
"0","word","six + three = eleven","a","1407","small","2","F"
"1","word","two + two = eight","l","1152","small","2","F"
"1","digit","9 + 7 = 12","l","824","large","2","F"
"1","word","two + seven = five","l","1354","small","2","F"
"1","word","four + two = seven","l","1144","small","2","F"
"1","digit","6 + 3 = 9","a","785","small","2","T"
"1","word","eight + two = nine","l","3759","small","2","F"
"1","digit","4 + 6 = 9","l","1244","small","2","F"
"0","digit","9 + 5 = 14","l","2561","large","2","T"
"0","digit","8 + 6 = 14","l","2979","large","2","T"
"0","word","seven + four = eleven","l","811","large","2","T"
"1","word","six + seven = eleven","l","2428","large","2","F"
"1","digit","3 + 2 = 7","l","1975","small","2","F"
"0","word","seven + seven = seventeen","a","740","large","2","F"
"1","word","six + nine = sixteen","l","527","large","2","F"
"0","digit","7 + 4 = 11","l","1029","large","2","T"
"1","digit","8 + 9 = 17","a","3272","large","2","T"
"1","word","nine + two = six","l","1752","small","2","F"
"0","digit","3 + 8 = 11","l","1716","small","2","T"
"0","digit","7 + 8 = 18","a","1619","large","2","F"
"1","digit","3 + 3 = 4","l","2735","small","2","F"
"1","word","three + four = seven","a","1213","small","2","T"
"1","digit","6 + 7 = 15","l","2400","large","2","F"
"1","digit","2 + 4 = 10","l","1088","small","2","F"
"1","digit","5 + 2 = 7","a","1151","small","2","T"
